item_id,L1,en_target_word,en_target_pos,en_target_clue,L1_source_word,L1_context,GLMM_score,word_length,clue_blanks,clue_ratio,polysemy_all,polysemy_pos,is_homonym,homonym_pos_count,n_consonant_clusters,max_cluster_length,has_r,r_count,rhotacism_weighted,n_phonemes,silent_letters,spelling_phoneme_ratio,unfamiliar_letters,has_unfamiliar,syntactic_difficulty,cosine_dist_l1_en,cosine_sim_l1_en
112,es,strain,verb,s_____,forzar,Tuve que forzar la vista para leer el letrero.,-3.097456188,6,5,0.8333333333333334,20,9,1,2,1,3,1,1,0.7,5.0,1.0,1.2,0.0,0,0.5,0.6875251531600952,0.3124748468399048
113,es,associated,adjective,a_________,relacionada,Su desaparición está relacionada con el crimen.,-2.006323063,10,9,0.9,3,0,0,1,1,2,0,0,0.0,9.0,1.0,1.1111111111111112,0.0,0,0.4,0.10534214973449707,0.8946578502655029
114,es,weave,verb,w____,tejer,Mi abuelo me va a tejer una manta de lana.,-1.828123166,5,4,0.8,5,4,1,2,0,0,0,0,0.0,3.0,2.0,1.6666666666666667,1.0,1,0.5,0.58397376537323,0.41602623462677
115,es,collection,noun,c_________,grupo de cosas,"Tiene monedas, sellos, llaveros, postales y no sé qué otro grupo de cosas en su habitación.",-1.739399746,10,9,0.9,4,4,0,1,2,2,0,0,0.0,8.0,2.0,1.25,0.0,0,0.2,0.3679995536804199,0.6320004463195801
116,es,shotgun,noun,s______,escopeta,Cogió su escopeta y se fue a cazar.,-1.339016063,7,6,0.8571428571428571,1,1,0,1,2,2,0,0,0.0,6.0,1.0,1.1666666666666667,0.0,0,0.2,0.4481423497200012,0.5518576502799988
117,es,assess,verb,a_____,valorar,Hay que valorar la autenticidad del cuadro.,-2.004265456,6,5,0.8333333333333334,4,4,0,1,2,2,0,0,0.0,4.0,2.0,1.5,0.0,0,0.5,0.300140380859375,0.699859619140625
118,es,subjectively,adverb,s___________,de modo subjetivo,Has evaluado el trabajo de este alumno de modoo subjetivo,-0.509377477,12,11,0.9166666666666666,1,1,0,1,3,2,0,0,0.0,,,,0.0,0,0.2,0.2870032787322998,0.7129967212677002
119,es,necessity,noun,n________,necesidad,Todos los seres humanos tenemos la necesidad de tener copañía,0.29142477,9,8,0.8888888888888888,2,2,0,1,2,2,0,0,0.0,8.0,1.0,1.125,0.0,0,0.2,0.08547019958496094,0.9145298004150391
120,es,consist,verb,c______,radicar,La fuerza verdadera nunca ha de radicar sólo en la fuerza física.,-2.343137787,7,6,0.8571428571428571,4,4,0,1,2,2,0,0,0.0,7.0,0.0,1.0,0.0,0,0.5,0.469069242477417,0.530930757522583
121,es,return,noun,r_____,vuelta,Estamos todos muy contentos por la noticia de tu vuelta a casa.,1.320022866,6,5,0.8333333333333334,29,13,1,2,1,2,1,2,1.4,5.0,1.0,1.2,0.0,0,0.2,0.5270839929580688,0.47291600704193115
122,es,store,verb,s____,almacenar,Este disco puede almacenar muchos datos.,-0.307210163,5,4,0.8,6,2,1,2,1,2,1,1,0.7,4.0,1.0,1.25,0.0,0,0.5,0.45865607261657715,0.5413439273834229
123,es,cowboy,noun,c_____,vaquero,El vaquero había viajado por todo el valle en busca del ganado perdido.,1.868910651,6,5,0.8333333333333334,3,3,0,1,1,2,0,0,0.0,4.0,2.0,1.5,1.0,1,0.2,0.4621734619140625,0.5378265380859375
124,es,stock,noun,s____,existencias,Es imposible predecir cuándo nos quedaremos sin existencias.,-0.996063687,5,4,0.8,27,17,1,3,2,2,0,0,0.0,4.0,1.0,1.25,1.0,1,0.2,0.6113207936286926,0.3886792063713074
125,es,hate,noun,h___,odio,Hay demasiado odio en el mundo.,2.550661348,4,3,0.75,2,1,1,2,0,0,0,0,0.0,3.0,1.0,1.3333333333333333,0.0,0,0.2,0.031052887439727783,0.9689471125602722
126,es,boil,verb,b___,hervir,Primero hay que hervir el agua y después echar la pasta.,1.361973665,4,3,0.75,7,5,1,2,0,0,0,0,0.0,3.0,1.0,1.3333333333333333,0.0,0,0.5,0.7032928466796875,0.2967071533203125
127,es,chill,noun,c____,frío,De repente sentí frío así que me metí dentro de casa.,-2.133232288,5,4,0.8,7,4,1,2,2,2,0,0,0.0,3.0,2.0,1.6666666666666667,0.0,0,0.2,0.19501060247421265,0.8049893975257874
128,es,inactivity,noun,i_________,pasividad,La pasividad del gobierno es deplorable.,-1.586853669,10,9,0.9,3,3,0,1,2,2,0,0,0.0,10.0,0.0,1.0,0.0,0,0.2,0.39125919342041016,0.6087408065795898
129,es,converted,adjective,c________,transformada,Es increíble ver aquella niña pequeñita transformada en una mujer tan importante.,-0.861669251,9,8,0.8888888888888888,12,1,1,2,2,2,1,1,0.7,8.0,1.0,1.125,0.0,0,0.4,0.2331770658493042,0.7668229341506958
130,es,materialize,verb,m__________,materializar,Mónica pudo materializar sus sueños cuando se fe a vivir sola,-0.793132189,11,10,0.9090909090909091,1,1,0,1,0,0,1,1,0.7,10.0,1.0,1.1,0.0,0,0.5,0.04920530319213867,0.9507946968078613
131,es,youngster,noun,y________,muchacho,Estos pantalones son para un muchacho de unos catorce años.,-0.639011114,9,8,0.8888888888888888,1,1,0,1,1,4,1,1,0.7,6.0,3.0,1.5,0.0,0,0.2,0.20286452770233154,0.7971354722976685
132,es,submit,verb,s_____,presentar,Hay que presentar la solicitud antes de final de mes.,-1.906608567,6,5,0.8333333333333334,10,10,0,1,1,2,0,0,0.0,6.0,0.0,1.0,0.0,0,0.5,0.3718162178993225,0.6281837821006775
133,es,crying,noun,c_____,llanto,Todas las noches oíamos el llanto de un niño a la misma hora.,1.101407426,6,5,0.8333333333333334,15,6,1,3,2,3,1,1,0.7,5.0,1.0,1.2,0.0,0,0.2,0.34525352716445923,0.6547464728355408
134,es,warmly,adverb,w_____,cálidamente,"Estaban cálidamente vestidos con bufanda, guantes y gorra.",0.145397103,6,5,0.8333333333333334,2,2,0,1,1,4,1,1,0.7,6.0,0.0,1.0,1.0,1,0.2,0.13577806949615479,0.8642219305038452
135,es,per,preposition,p__,cada,La tarifa de este hotel son cien euros cada noche.,2.141500537,3,2,0.6666666666666666,0,0,0,0,0,0,1,1,0.7,2.0,1.0,1.5,0.0,0,0.4,0.3044894337654114,0.6955105662345886
136,es,quantum,noun,q______,quántum,En 1900 el físico Max Plank presentó su teoría del quántum a la Sociedad Alemana de Física.,1.619279334,7,6,0.8571428571428571,2,2,0,1,1,2,0,0,0.0,7.0,0.0,1.0,0.0,0,0.2,0.6571686267852783,0.3428313732147217
137,es,stack,noun,s____,pila,Hay una gran pila de libros en mi escritorio.,-2.206661408,5,4,0.8,8,5,1,2,2,2,0,0,0.0,4.0,1.0,1.25,1.0,1,0.2,0.6193962693214417,0.38060373067855835
138,es,archive,noun,a______,fichero,Los informes están en el fichero oficial.,-0.022812886,7,6,0.8571428571428571,2,1,1,2,1,3,1,1,0.7,5.0,2.0,1.4,0.0,0,0.2,0.3547355532646179,0.6452644467353821
139,es,irritate,verb,i_______,enojar,Deja de enojar a tu hermana con esos comentarios tan tontos.,-1.803893155,8,7,0.875,3,3,0,1,1,2,1,1,0.7,6.0,2.0,1.3333333333333333,0.0,0,0.5,0.3423839807510376,0.6576160192489624
140,es,catastrophe,noun,c__________,desastre,Este último desastre natural es uno de muchos que ha ocurrido este año.,-1.154707515,11,10,0.9090909090909091,3,3,0,1,2,3,1,1,0.7,10.0,1.0,1.1,0.0,0,0.2,0.046669721603393555,0.9533302783966064
141,es,click,verb,c____,cliquear,Para entrar a la página debes cliquear en el botón de inicio,3.116033143,5,4,0.8,11,7,1,2,2,2,0,0,0.0,4.0,1.0,1.25,1.0,1,0.5,0.21182984113693237,0.7881701588630676
142,es,not,not-no,n__,negativo,"Negativo voy a clase hoy, me encuentro mal.",-0.799698093,3,2,0.6666666666666666,1,1,0,1,0,0,0,0,0.0,3.0,0.0,1.0,0.0,0,0.5,0.2521932125091553,0.7478067874908447
143,es,probably,adverb,p_______,posiblemente (no: possibly),"Posiblemente veré a mi amiga mañana, pero no estoy segura.",-0.442453734,8,7,0.875,2,2,0,1,2,3,1,1,0.7,8.0,0.0,1.0,0.0,0,0.2,0.1933930516242981,0.8066069483757019
144,es,judge,verb,j____,juzgar,Intento entender a las personas antes de juzgarlas.,2.015780094,5,4,0.8,7,5,1,2,1,2,0,0,0.0,3.0,2.0,1.6666666666666667,0.0,0,0.5,0.09799319505691528,0.9020068049430847
145,es,chronologically,adverb,c______________,cronológicamente,Los periódicos deben ser organizados cronológicamente,-0.88347064,15,14,0.9333333333333333,1,1,0,1,2,3,1,1,0.7,12.0,3.0,1.25,0.0,0,0.2,0.061152637004852295,0.9388473629951477
146,es,static,adjective,s_____,inmóvil,Los resultados nos proporciona un panorama inmóvil de la situación económica.,-2.365412773,6,5,0.8333333333333334,5,3,1,3,1,2,0,0,0.0,6.0,0.0,1.0,0.0,0,0.4,0.6684043407440186,0.33159565925598145
147,es,contract,noun,c_______,convenio,Hoy firme el convenio con la empresa en la que voy a trabajar,-0.725374525,8,7,0.875,12,3,1,2,2,3,1,1,0.7,8.0,0.0,1.0,0.0,0,0.2,0.32510071992874146,0.6748992800712585
148,es,feminism,noun,f_______,feminismo,Se dice que el objetivo del feminismo es la igualdad con los hombres pero va mucho mas allá que eso.,1.918857388,8,7,0.875,2,2,0,1,1,2,0,0,0.0,9.0,0.0,0.8888888888888888,0.0,0,0.2,0.0016905665397644043,0.9983094334602356
149,es,webpage,noun,w______,página web,Nos han diseñado una nueva página web y es muy atractiva.,-1.331425675,7,6,0.8571428571428571,1,1,0,1,1,2,0,0,0.0,,,,1.0,1,0.2,0.09476202726364136,0.9052379727363586
150,es,receive,verb,r______,cobrar,Fernando va a cobrar una buena cantidad de dinero por la venta de la casa.,-0.727072472,7,6,0.8571428571428571,13,13,0,1,0,0,1,1,0.7,5.0,2.0,1.4,0.0,0,0.5,0.4247017502784729,0.5752982497215271
151,es,tiny,adjective,t___,diminuto,Un ser humano se ve diminuto en comparación con un elefante.,1.405461749,4,3,0.75,1,1,0,1,1,2,0,0,0.0,4.0,0.0,1.0,0.0,0,0.4,0.09673041105270386,0.9032695889472961
152,es,policy,noun,p_____,plan de acción,El plan de acción actual del gobierno para la educación no me convence.,-3.64182339,6,5,0.8333333333333334,3,3,0,1,1,2,0,0,0.0,6.0,0.0,1.0,0.0,0,0.2,0.3378148674964905,0.6621851325035095
153,es,secondly,adverb,s_______,en segundo lugar,"En primer lugar, no quiero ir y en segundo lugar, ¡no me han invitado!",1.102100599,8,7,0.875,1,1,0,1,1,4,0,0,0.0,8.0,0.0,1.0,0.0,0,0.2,0.07433778047561646,0.9256622195243835
154,es,mystic,noun,m_____,místico,El mítico me recmendó tener cuidado con la personas que me rodean,-0.740653607,6,5,0.8333333333333334,4,1,1,3,1,4,0,0,0.0,6.0,0.0,1.0,0.0,0,0.2,0.10754740238189697,0.892452597618103
155,es,promise,noun,p______,compromiso,El gobierno falló en su compromiso a no incrementar los impuestos.,0.029489703,7,6,0.8571428571428571,6,2,1,2,1,2,1,1,0.7,6.0,1.0,1.1666666666666667,0.0,0,0.2,0.28661102056503296,0.713388979434967
156,es,mortality,noun,m________,muerte,En el fondo somos todos conscientes de nuestra propia muerte.,-1.516257756,9,8,0.8888888888888888,2,2,0,1,2,2,1,1,0.7,9.0,0.0,1.0,0.0,0,0.2,0.11554253101348877,0.8844574689865112
157,es,nylon,noun,n____,nailon,Encontré un delgado hilo de nailon en uno de los bolsillos de la víctima,0.986218503,5,4,0.8,2,2,0,1,1,3,0,0,0.0,5.0,0.0,1.0,0.0,0,0.2,0.7185077667236328,0.2814922332763672
158,es,substantial,adjective,s__________,considerable (no: significant),Pagué una suma considerable por este diamante.,-3.105227429,11,10,0.9090909090909091,5,5,1,2,2,3,0,0,0.0,10.0,1.0,1.1,0.0,0,0.4,0.19838589429855347,0.8016141057014465
159,es,rigid,adjective,r____,inflexible,Este programa de estudios es inflexible y muy estrecho de miras.,-1.31040027,5,4,0.8,5,5,1,2,0,0,1,1,0.7,5.0,0.0,1.0,0.0,0,0.4,0.5269153118133545,0.4730846881866455
160,es,deed,noun,d___,acto,Trato de realizar un acto bondadoso todos los días.,-1.658593719,4,3,0.75,2,2,0,1,0,0,0,0,0.0,3.0,1.0,1.3333333333333333,0.0,0,0.2,0.48879534006118774,0.5112046599388123
161,es,developer,noun,d________,promotor,Un promotor está construyendo casa nuevas en el pueblo.,-1.469433791,9,8,0.8888888888888888,2,2,0,1,0,0,1,1,0.7,8.0,1.0,1.125,0.0,0,0.2,0.3644617795944214,0.6355382204055786
162,es,receptive,adjective,r________,dispuesto a escuchar,Siempre estaba dispuesto a escuchar a la gente y a las nuevas ideas.,-2.054181513,9,8,0.8888888888888888,4,4,1,2,1,2,1,1,0.7,8.0,1.0,1.125,0.0,0,0.4,0.42155277729034424,0.5784472227096558
163,es,strongly,adverb,s_______,fuertemente,El estilo del músico está fuertemente influenciado por el jazz.,0.663193884,8,7,0.875,2,2,0,1,2,4,1,1,0.7,7.0,1.0,1.1428571428571428,0.0,0,0.2,0.07412195205688477,0.9258780479431152
164,es,relatively,adverb,r_________,comparativamente,"Para mí el examen fue comparativamente fácil, por lo menos más que el de ayer.",-1.094365169,10,9,0.9,1,1,0,1,1,2,1,1,0.7,9.0,1.0,1.1111111111111112,0.0,0,0.2,0.15931695699691772,0.8406830430030823
165,es,occupy,verb,o_____,llenar,La cama parecía llenar la habitación entera.,-1.189227951,6,5,0.8333333333333334,8,8,0,1,2,2,0,0,0.0,6.0,0.0,1.0,0.0,0,0.5,0.5399278402328491,0.4600721597671509
166,es,nightmare,noun,n________,pesadilla,"Anoche soñé que tenía que hacer un examen, ¡vaya pesadilla!",1.50918796,9,8,0.8888888888888888,2,2,0,1,1,4,1,1,0.7,6.0,3.0,1.5,0.0,0,0.2,0.03824037313461304,0.961759626865387
167,es,mobilization,noun,m___________,movilización,Vamos a organizar una movilizacion para buscar resolver el problema de esta nevada tan tremenda.,-3.555244208,12,11,0.9166666666666666,2,2,0,1,0,0,0,0,0.0,11.0,1.0,1.0909090909090908,0.0,0,0.2,0.06355535984039307,0.9364446401596069
168,es,mine,misc,m___,mío,¿De quién es este libro?  ¡Es mío!,3.18562666,4,3,0.75,4,4,1,2,0,0,0,0,0.0,3.0,1.0,1.3333333333333333,0.0,0,0.5,0.012506306171417236,0.9874936938285828
169,es,phoenix,noun,p______,fénix,La mascota de Dumbledore era un fénix llamado Fawkes,0.411411443,7,6,0.8571428571428571,4,4,0,1,1,2,0,0,0.0,6.0,1.0,1.1666666666666667,0.0,0,0.2,0.5582073926925659,0.4417926073074341
170,es,maybe,adverb,m____,quizás,El paquete debería llegar en dos o quizás tres días.,2.517623897,5,4,0.8,1,1,0,1,1,2,0,0,0.0,4.0,1.0,1.25,0.0,0,0.2,0.0330161452293396,0.9669838547706604
171,es,vocally,adverb,v______,expresivamente,Protestaron expresivamente por el cierre del hospital local.,-3.458840533,7,6,0.8571428571428571,1,1,0,1,1,3,0,0,0.0,6.0,1.0,1.1666666666666667,0.0,0,0.2,0.42111873626708984,0.5788812637329102
172,es,dreamer,noun,d______,soñador,Pedro es un soñador.,3.000411231,7,6,0.8571428571428571,3,3,0,1,1,2,1,2,1.4,5.0,2.0,1.4,0.0,0,0.2,0.1922314167022705,0.8077685832977295
173,es,experimental,adjective,e___________,experimental,Es una obra de teatro experimental que no gusta a todo el público.,2.261599489,12,11,0.9166666666666666,3,3,1,2,2,2,1,1,0.7,13.0,0.0,0.9230769230769231,0.0,0,0.4,5.960464477539063e-08,0.9999999403953552
174,es,pure,adjective,p___,puro,El collar estaba hecho de oro puro,2.508710411,4,3,0.75,7,7,1,2,0,0,1,1,0.7,4.0,0.0,1.0,0.0,0,0.4,0.07069385051727295,0.929306149482727
175,es,electric,adjective,e_______,eléctrico,Tengo una nueva guitarra eléctrica,3.91302551,8,7,0.875,4,3,1,3,1,3,1,1,0.7,8.0,0.0,1.0,0.0,0,0.4,0.03603184223175049,0.9639681577682495
176,es,fellow,noun,f_____,tipo,Mi jefe es un tipo genial.,-1.174738417,6,5,0.8333333333333334,7,7,0,1,1,2,0,0,0.0,4.0,2.0,1.5,1.0,1,0.2,0.2325538992881775,0.7674461007118225
177,es,encouraging,adjective,e__________,alentadora,La noticia fue bastante alentadora y nos pusimos contentos.,-1.679493802,11,10,0.9090909090909091,5,2,1,3,2,2,1,1,0.7,8.0,3.0,1.375,0.0,0,0.4,0.29365891218185425,0.7063410878181458
178,es,tilt,verb,t___,inclinar,Para escuchar atentamente el hombre tuvo que inclinar la cabeza.,-2.03499195,4,3,0.75,9,4,1,2,1,2,0,0,0.0,4.0,0.0,1.0,0.0,0,0.5,0.23829489946365356,0.7617051005363464
179,es,furiously,adverb,f________,rabiosamente,¡Tenías que habérmelo contado! - dijo rabiosamente.,0.26535282,9,8,0.8888888888888888,3,3,0,1,1,3,1,1,0.7,9.0,0.0,1.0,0.0,0,0.2,0.3709603548049927,0.6290396451950073
180,es,effective,adjective,e________,eficaz,Esta pastilla es muy eficaz contra el dolor de cabeza.,-2.256233691,9,8,0.8888888888888888,6,6,1,2,2,2,0,0,0.0,7.0,2.0,1.2857142857142858,0.0,0,0.4,0.030349552631378174,0.9696504473686218
181,es,explicitly,adverb,e_________,explícitamente,Esta petición se hace explícitamente para que la vote todo el mundo.,-0.227041975,10,9,0.9,1,1,0,1,2,3,0,0,0.0,11.0,0.0,0.9090909090909091,0.0,0,0.2,0.07059484720230103,0.929405152797699
182,es,merger,noun,m_____,unión,La unión de las dos empresas resultó en una pérdida considerable de empleos.,-2.139597972,6,5,0.8333333333333334,2,2,0,1,1,2,1,2,1.4,4.0,2.0,1.5,0.0,0,0.2,0.34117257595062256,0.6588274240493774
183,es,soon,misc,s___,pronto,Llegaremos tan pronto como nos sea posible.,2.854313871,4,3,0.75,1,1,0,1,0,0,0,0,0.0,3.0,1.0,1.3333333333333333,0.0,0,0.5,0.31749463081359863,0.6825053691864014
184,es,regenerate,verb,r_________,regenerar,Usaremos el dinero para regenerar la zona.,0.523962892,10,9,0.9,10,9,1,2,0,0,1,2,1.4,8.0,2.0,1.25,0.0,0,0.5,0.034427642822265625,0.9655723571777344
185,es,mind,noun,m___,mente,Tiene una mente brillantísima.,2.291277374,4,3,0.75,13,7,1,2,1,2,0,0,0.0,4.0,0.0,1.0,0.0,0,0.2,0.02527409791946411,0.9747259020805359
186,es,train,noun,t____,tren,El tren sale del andén número siete.,3.926496539,5,4,0.8,17,6,1,2,1,2,1,1,0.7,4.0,1.0,1.25,0.0,0,0.2,0.011619091033935547,0.9883809089660645
187,es,brutality,noun,b________,violencia,Hubo muchos casos de violencia policial.,-1.808073978,9,8,0.8888888888888888,2,2,0,1,2,2,1,1,0.7,9.0,0.0,1.0,0.0,0,0.2,0.12742286920547485,0.8725771307945251
188,es,niche,noun,n____,lugar justo,La compañía ha encontrado un lugar justo en el mercado para el nuevo producto.,-2.402510864,5,4,0.8,4,4,0,1,1,2,0,0,0.0,3.0,2.0,1.6666666666666667,0.0,0,0.2,0.3696014881134033,0.6303985118865967
189,es,implement,verb,i________,aplicar,Voy a aplicar los cambios el mes que viene.,-0.855470489,9,8,0.8888888888888888,4,3,1,2,2,3,0,0,0.0,9.0,0.0,1.0,0.0,0,0.5,0.284177303314209,0.715822696685791
190,es,mozzarella,noun,m_________,mozzarella,El queso mozzarella generalmente se sirve con tomates y albahaca.,2.312884109,10,9,0.9,1,1,0,1,2,2,1,1,0.7,,,,0.0,0,0.2,0.0,1.0
191,es,pledge,verb,p_____,comprometerse,El grupo va a comprometerse a continuar con su campaña.,-3.77080731,6,5,0.8333333333333334,9,5,1,2,2,2,0,0,0.0,4.0,2.0,1.5,0.0,0,0.5,0.4016403555870056,0.5983596444129944
192,es,presence,noun,p_______,asistencia,Tenemos que confirmar nuestra asistencia a la conferencia.,-0.070901889,8,7,0.875,6,6,0,1,2,2,1,1,0.7,7.0,1.0,1.1428571428571428,0.0,0,0.2,0.3576430678367615,0.6423569321632385
193,es,thing,noun,t____,cosa,¿Qué es esa cosa ahí encima de la mesa?,2.284663354,5,4,0.8,12,12,0,1,2,2,0,0,0.0,3.0,2.0,1.6666666666666667,0.0,0,0.2,0.1449001431465149,0.8550998568534851
194,es,irregular,adjective,i________,variable,Hacer una vida tan variable como haces no es nada sano.,-3.247687997,9,8,0.8888888888888888,11,9,1,3,1,2,1,2,1.4,8.0,1.0,1.125,0.0,0,0.4,0.6774219274520874,0.3225780725479126
195,es,shocked,adjective,s______,escandalizado,Pepe está escandalizado por el comportamiento de su hijo.,-1.718794498,7,6,0.8571428571428571,8,1,1,2,2,2,0,0,0.0,4.0,3.0,1.75,1.0,1,0.4,0.3221316933631897,0.6778683066368103
196,es,less,adverb,l___,menos,Yo soy menos inteligente que mi hermana.,2.997626587,4,3,0.75,5,2,1,3,1,2,0,0,0.0,3.0,1.0,1.3333333333333333,0.0,0,0.2,0.07090747356414795,0.929092526435852
197,es,unhealthy,adjective,u________,malsano,Tiene un estilo de vida bastante malsano.,0.733380048,9,8,0.8888888888888888,3,3,1,2,2,4,0,0,0.0,7.0,2.0,1.2857142857142858,0.0,0,0.4,0.6591745615005493,0.3408254384994507
198,es,compliance,noun,c_________,cumplimiento,Hay que descalzarse antes de entrar en cumplimiento de la legislación vigente.,-2.807005927,10,9,0.9,3,3,0,1,2,3,0,0,0.0,9.0,1.0,1.1111111111111112,0.0,0,0.2,0.11499255895614624,0.8850074410438538
199,es,clinic,noun,c_____,clínica,Tuvimos que ir a la clínica más cercana para que atiendiera la urgencia,4.07359129,6,5,0.8333333333333334,3,3,0,1,1,2,0,0,0.0,6.0,0.0,1.0,0.0,0,0.2,0.021005988121032715,0.9789940118789673
200,es,rental,noun,r_____,alquiler,No tenemos suficiente dinero para pagar el alquiler.,-0.487687119,6,5,0.8333333333333334,4,2,1,2,1,2,1,1,0.7,6.0,0.0,1.0,0.0,0,0.2,0.08370476961135864,0.9162952303886414
201,es,quarter,noun,q______,cuarto,Tenemos que estar en casa faltando un cuarto para las dos,2.706161962,7,6,0.8571428571428571,18,14,1,2,1,2,1,2,1.4,6.0,1.0,1.1666666666666667,0.0,0,0.2,0.4821186661720276,0.5178813338279724
202,es,pregnancy,noun,p________,embarazo,Tuvo un embarazo muy difícil pero todo salió bien al final.,1.249811386,9,8,0.8888888888888888,1,1,0,1,3,3,1,1,0.7,9.0,0.0,1.0,0.0,0,0.2,0.01845496892929077,0.9815450310707092
203,es,underscore,verb,u_________,subrayar,No te olvides de subrayar las palabras más importantes.,-3.611517579,10,9,0.9,3,2,1,2,2,3,1,2,1.4,8.0,2.0,1.25,0.0,0,0.5,0.49881839752197266,0.5011816024780273
204,es,testing,noun,t______,pruebas,Fui al hospital para hacerme algunas pruebas.,-0.811228688,7,6,0.8571428571428571,10,3,1,2,2,2,0,0,0.0,6.0,1.0,1.1666666666666667,0.0,0,0.2,0.10998880863189697,0.890011191368103
205,es,society,noun,s______,sociedad,Lamentablemente el racismo sigue existiendo en la sociedad parisina,2.873807019,7,6,0.8571428571428571,4,4,0,1,1,2,0,0,0.0,7.0,0.0,1.0,0.0,0,0.2,0.017954111099243164,0.9820458889007568
206,es,capitalist,adjective,c_________,capitalista,Los bancos fueron creados por capitalistas en el siglo XIX,1.557255675,10,9,0.9,4,2,1,2,1,2,0,0,0.0,10.0,0.0,1.0,0.0,0,0.4,0.004984259605407715,0.9950157403945923
207,es,suspicious,adjective,s_________,sospechosa,El banco bloqueó una transacción sospechosa.,0.12268323,10,9,0.9,2,2,0,1,1,2,0,0,0.0,8.0,2.0,1.25,0.0,0,0.4,0.12027722597122192,0.8797227740287781
208,es,crack,noun,c____,grieta,Había una grieta enorme en el suelo después del terremoto.,-0.926928461,5,4,0.8,24,10,1,3,2,2,1,1,0.7,4.0,1.0,1.25,1.0,1,0.2,0.6247972249984741,0.3752027750015259
209,es,popular,adjective,p______,querido,Es un cantante inmensamente querido en su país.,-1.314632797,7,6,0.8571428571428571,4,4,1,2,0,0,1,1,0.7,7.0,0.0,1.0,0.0,0,0.4,0.45519042015075684,0.5448095798492432
210,es,rat,noun,r__,roedor,"La policía le ha cogido al final, como un roedor en una trampa.",1.649923106,3,2,0.6666666666666666,11,5,1,2,0,0,1,1,0.7,3.0,0.0,1.0,0.0,0,0.2,0.4111466407775879,0.5888533592224121
211,es,head,noun,h___,cabeza,Siempre tiene la cabeza llena de pájaros.,2.70097493,4,3,0.75,42,33,1,2,0,0,0,0,0.0,3.0,1.0,1.3333333333333333,0.0,0,0.2,0.029463589191436768,0.9705364108085632
